exp_log2_cond1	exp_log2_cond2	exp_log2_cond3	exp_log2_cond4	exp_log2_cond5	exp_log2_cond6	cv2_log2_cond1	cv2_log2_cond2	cv2_log2_cond3	cv2_log2_cond4	cv2_log2_cond5	cv2_log2_cond6	LibID
-1.005387	-1.304271	0.494755	1.833018	2.424908	2.480684	-1.918636		-2.782003	-5.313071	-4.571201	-4.867246	2230.000000
-0.326107	-0.241779	1.394386	2.115424	2.620874	2.763250	-2.942257	-2.827768	-3.932696	-5.621932	-5.303989	-4.994728	2231.000000
		1.765670	2.502992	3.190470	3.127400			-3.797238	-6.311711	-3.649398	-5.027498	2232.000000
0.790626	0.859121	2.206440	3.017004	3.583242	3.556560	-3.424346	-3.397995	-4.431160	-5.276912	-4.598055	-6.731743	2233.000000
1.252872	1.470025	2.564824	3.111154	3.567723	3.655002							2234.000000
1.876727	1.992325	2.852546	3.217465	3.598150	3.781370	-3.573741	-4.279743	-5.810177	-6.086697	-3.562810	-2.550874	2235.000000
-0.324623	-0.265530	1.041871	2.007676	2.517109	2.611387			-4.071277				2236.000000
0.249223	0.485733	1.653809	2.334646	2.788271	3.009108	-4.177307	-4.658319	-5.597736	-7.068991			2237.000000
0.330201		1.962356	2.584166	3.162019	3.299307							2238.000000
0.733606	0.867503	2.144726	3.030569	3.425229	3.617830	-4.157737	-4.555768	-3.566780	-4.871927	-4.340139	-4.259468	2239.000000
1.420417	1.444830	2.489590	3.265905	3.761120	3.759789	-3.485496	-3.443317	-5.034097	-5.589716		-5.559835	2240.000000
1.531229	1.553841	2.614727	3.061341	3.596525	3.659404	-5.260788	-3.760889	-5.986183	-6.309140	-5.884614	-5.377459	2241.000000
-0.331362												2242.000000
0.234670	0.374581	1.534664	2.189003	2.841989	3.037102	-4.376729	-3.790790	-5.456671	-3.858122	-4.920739	-5.638177	2243.000000
-0.225945	-0.169764	1.383756		2.757667	2.830470							2244.000000
0.580526		2.164990	2.572182									2245.000000
-0.617748	-0.669466		1.568232		2.309272							2246.000000
-0.111156	0.058625	1.422347	2.156205	2.833553	2.886628	-3.539102		-4.608012	-4.868806	-4.539024	-5.004520	2247.000000
0.647878	0.774304	2.077226	2.785433	3.484667	3.531255	-3.956472	-3.838412	-4.381994	-5.278710	-4.973625	-4.579655	2248.000000
0.585428	0.751728	2.196162	2.773180	3.510581	3.480738	-3.615864	-3.777937	-3.791864	-4.851700	-5.034097	-4.775201	2249.000000
1.251646	1.407218	2.557460	2.986529	3.716025	3.763781	-3.681258	-3.794012	-4.140721	-5.171079	-5.275116	-4.976862	2250.000000
0.361386		1.973693	2.650969	3.288807	3.278158	-3.772599		-4.141933	-3.564794	-3.621932	-4.559969	2251.000000
1.288762	1.353356	2.515074	2.945738	3.700140	3.778692	-4.043023	-3.764078	-5.022559	-4.959105	-5.007791	-5.075686	2252.000000
-1.028552	-0.839345	0.697360	1.750645	2.239830	2.565302	-2.294404	-2.409131	-2.853251	-4.681612	-5.044024	-4.931877	2253.000000
-0.442195	-0.389028	1.261779	2.011943	2.687101	2.827069	-2.946260	-3.410200	-3.734452	-4.415122	-5.603766	-4.341437	2254.000000
	0.050139	1.947534	2.692247	3.149298	3.304502			-3.993083		-5.506819	-5.437612	2255.000000
0.318600	0.429550	1.972250	2.556113	3.273383	3.349512		-3.230574	-4.087887	-5.250088	-5.136647	-4.037171	2256.000000
-0.639844		1.217219	2.289929	2.851775	2.960047	-2.778222		-3.318534	-5.068991	-4.178535	-4.198247	2257.000000
0.472185		2.126936	2.655272	3.389589	3.425549	-3.375599		-3.962162	-4.543201	-4.226822	-4.485271	2258.000000
-1.915828	-2.183099	-0.467545		1.927986	1.947207	-1.717658	-1.846608	-2.600897		-3.714520	-4.610864	2259.000000
-1.113119	-1.311480	0.613934	1.707888	2.422498	2.566608	-2.309783		-2.613004	-2.800984	-4.456736	-4.886013	2260.000000
-1.045074	-0.947642	0.722545	2.048230	2.494405	2.682468	-2.719869	-2.449309	-3.208558	-3.242089	-4.375414	-5.573741	2261.000000
0.001570	-0.040417	-0.051501	-0.073131	-0.131090	-0.091566	-4.194541	-4.380677	-5.544025	-5.967863	-6.586718	-5.394251	2262.000000
-0.060716		-0.216517	-0.323512	-0.010392	-0.038242	-6.722833		-6.448635	-4.545989	-6.171177		2263.000000
-0.031858	-0.102983	-0.236402		-0.189276								2264.000000
0.379159	0.390685	0.221356	0.359604	0.340555	0.209751	-4.331063		-6.070094	-5.988481	-4.661221		2265.000000
0.004170	-0.121452	-0.169882	-0.015891	-0.137603	-0.045499	-6.134668	-7.171079	-5.228807	-6.505827	-6.002309	-4.890724	2266.000000
0.457657	0.485295	0.322358	0.366685	0.440589	0.590143	-5.413024	-5.851537	-4.967163	-6.536243	-7.648376	-6.626596	2267.000000
-0.398978	-0.368999	-0.565355	-0.659676	-0.747179	-0.663715	-4.057115	-3.482600	-4.830075	-3.344165	-3.365392	-4.999620	2268.000000
-0.026219	-0.049904	-0.047982	-0.051777	0.015160	-0.036036	-4.911227	-4.344037	-5.481636	-6.000000	-5.775801		2269.000000
-0.329873	-0.279878	-0.389878	-0.260196	-0.245177	-0.321367							2270.000000
0.226731	-0.076644	-0.032585	0.063213	0.128222	0.122098							2271.000000
0.161312	0.480965	0.088974		0.227477	0.391333							2272.000000
0.118102		0.105919	0.161054	0.248131	0.297848	-5.704084		-5.141786	-6.055938	-5.276912	-5.439513	2273.000000
-0.171849	-0.033499	-0.145237	-0.086206	-0.144243	-0.022962	-5.589716	-5.615864	-5.708254	-5.549944	-5.904644	-5.169348	2274.000000
-0.230569	-0.253788	-0.306639	-0.233181	-0.169021	-0.090101	-5.072337	-4.509956	-4.810139	-6.188374	-5.338654	-4.640972	2275.000000
-0.058576	-0.043888	-0.059997	-0.036804	-0.113353	0.022353	-4.562773	-4.605164	-5.407379	-6.635213	-5.443317	-5.473931	2276.000000
0.549630	0.528805	0.512395	0.474504	0.519937	0.581781	-5.351531	-5.993083	-5.658612	-6.091458	-6.395200	-5.276912	2277.000000
0.046905	-0.013329	-0.036564	0.038412	0.014284	0.134447	-5.025851	-5.405500	-5.145217	-5.666826	-5.316712	-4.980102	2278.000000
0.551409	0.531193	0.514323	0.496779	0.542368	0.532645	-5.445221	-5.422456	-5.055648	-6.862574	-5.597736	-4.688930	2279.000000
0.185881	0.218501	0.105242	0.107909	0.062234	0.199381	-4.526531	-4.536243	-5.097551	-5.942862	-5.024204	-6.213120	2280.000000
0.715017	0.658495	0.687141	0.602023	0.658743	0.633571	-4.851700	-5.116183	-5.630043	-5.673003	-5.384910	-5.370027	2281.000000
-3.165283	-2.860753	-2.652998	-2.640932	-2.435186	-2.506573	-2.397186	-2.823926	-3.377459	-2.854027	-2.683074	-1.785964	2282.000000
-1.567628	-1.450106	-1.359032	-1.463168	-1.361880	-1.264494	-4.102200	-3.956472	-5.074011	-4.389910	-4.079570	-3.862521	2283.000000
-1.528840	-1.325430	-1.183145	-1.322223	-1.108476	-1.115489	-3.688502	-4.105790	-4.680151	-5.082396	-4.184680	-4.030165	2284.000000
-1.729938	-1.587735	-1.449638	-1.586762	-1.406025	-1.291177	-3.914711	-4.108185	-4.362299	-4.539024	-3.987332	-4.435183	2285.000000
-0.168385	-0.099941	-0.191346	-0.121851	-0.103519	-0.052971	-4.975243	-6.141933	-5.316712		-5.922566		2286.000000
-0.170871	-0.049190	-0.298453	-0.143421	-0.117287	-0.205113		-5.364466			-5.325834		2287.000000
-0.171671	-0.060493	-0.249332	-0.008093	-0.302786	-0.199771							2288.000000
0.240763			0.053973	0.155593	0.079285							2289.000000
0.045070	-0.060972	-0.090179	-0.048664	-0.146006	0.039770	-7.202424		-6.387269	-5.737611	-5.334985	-6.304006	2290.000000
0.164345		0.151518	0.187174	0.189150	0.222112	-6.198247		-6.298881	-7.181490	-5.165888	-6.002309	2291.000000
-0.214632	-0.227982	-0.225952	-0.173048	-0.126538	0.015735	-5.927064						2292.000000
-0.453177	-0.331588	-0.475400	-0.276130	-0.395502	-0.192385	-6.541808	-6.572608	-5.797238	-6.887583	-5.520471	-4.957496	2293.000000
-0.228255	-0.195330	-0.253860	-0.150175	-0.182929	-0.145130	-7.022559						2294.000000
-0.031131	0.000065	-0.135513	-0.050887	0.051336	0.105013	-5.464329	-5.289516	-5.589716	-6.684537	-5.936081	-5.938339	2295.000000
0.002279	-0.051571	-0.120126	-0.125970	-0.103044	-0.009226	-6.983346	-6.048886		-6.215607		-6.020850	2296.000000
0.294535	0.400993	0.239157	0.279543	0.478204	0.366541	-5.293128	-7.313071	-5.697841	-5.565787	-5.526341	-6.304006	2297.000000
-0.862892	-0.647934	-0.682700	-0.930796	-0.823333	-0.813405	-4.083131	-4.008090	-5.124692	-3.975864	-4.645299	-4.522378	2298.000000
-1.011422	-0.974944	-0.969020	-1.082289	-0.852620	-0.875140	-4.087887	-4.486637	-4.668487	-5.430024	-4.667032	-4.249383	2299.000000
-0.981964	-0.860614	-0.878299	-1.131701	-1.038041	-0.946744	-4.643856	-4.295043	-5.364466	-3.792938	-4.428480	-4.865688	2300.000000
-0.096142	-0.054910	-0.132759	-0.094163	-0.118151	-0.120995	-5.383045	-5.491296	-5.760889	-5.426238	-5.714520	-5.695763	2301.000000
-0.912852	-0.818249	-0.940625	-0.725208	-1.040771	-1.007151	-4.045367	-4.467573	-4.837780	-5.397995	-4.471647	-4.871927	2302.000000
-0.195069	-0.131154	-0.223398	-0.206365	-0.238370	-0.207891	-5.271528	-5.275116	-5.695763	-4.719869	-5.441414	-4.791857	2303.000000
-2.993235	-2.794398	-2.731990	-2.893287	-2.589746	-2.604609	-2.889938	-3.296743	-3.644292	-3.842780	-3.097551	-2.214363	2304.000000
-3.465770	-3.013251	-2.817841	-2.952580	-2.900918	-2.755508	-2.246239	-3.343246	-2.830075	-1.981592	-2.705095	-1.684360	2305.000000
-3.149785	-2.828282	-2.607401	-2.830212	-2.898274	-2.541183	-2.408466	-2.630901	-2.716908	-2.316215	-2.986593	-1.922004	2306.000000
-2.203317	-2.007078	-1.780103	-1.950586	-1.831820	-1.662218	-4.606588	-4.664125	-4.648188	-4.185911	-4.368849	-4.405808	2307.000000
0.573753	0.686665	0.751726	0.841218	0.841890	0.816869	-6.000000	-4.853251	-5.532224	-5.022559	-5.278710	-5.752403	2308.000000
-2.393056	-2.186583	-1.990729	-2.034690	-1.897284	-1.799123	-3.639195	-4.198247	-4.272123	-4.201958	-3.970147	-3.843873	2309.000000
	-0.043256	0.308439			0.912779							2310.000000
-0.303716	-0.228252	0.050962	0.149094	0.455456	0.564735							2311.000000
-0.387882	-0.017356	0.078051		0.664230								2312.000000
0.464710		0.822633		1.354857								2313.000000
-0.370835	0.006106	0.026775	0.313749	0.630646	0.731110							2314.000000
-0.183905		0.174864		0.674199								2315.000000
0.099506		0.703486		1.188412	1.113819							2316.000000
-0.008878	0.035785	0.213140		0.769548	0.813449							2317.000000
-0.312513	-0.242232	-0.158093	-0.006711	0.177529	0.306355	-6.278472	-6.223078	-5.823174	-5.775801	-5.099240		2318.000000
0.003461	0.197740	0.283786	0.321470	0.872785	0.861037							2319.000000
-0.032988	0.020304	0.253893	0.373267	0.847660	0.857198	-5.977009	-5.428130	-5.658612	-5.834050	-5.681258	-4.700677	2320.000000
-0.019801	0.051545	0.143407	0.425509		0.811833				-6.609438			2321.000000
-0.707075	-0.634787	-0.617548	-0.408431	-0.372733	-0.166488	-5.364466	-6.180991					2322.000000
-0.433426	-0.336127	-0.194307	-0.003004	0.292916	0.305033							2323.000000
-0.626254	-0.517499	-0.427481	-0.199837	0.091123	0.154591							2324.000000
-0.540620	-0.437806	-0.323049	-0.121851	0.111760	0.276216	-5.906878	-5.648376					2325.000000
-0.663408	-0.567040	-0.131429	0.025724	0.441242	0.576429	-4.507202	-5.246530	-5.145217		-4.960715	-4.586718	2326.000000
-0.615328	-0.446864	-0.112843	0.025301	0.432146	0.457440	-5.296743	-4.988218	-4.749646	-5.422456	-4.853251	-4.967163	2327.000000
-0.866199	-0.720697	-0.386489	-0.185501	0.194577	0.270027		-4.458088					2328.000000
-0.678112		-0.300047	-0.470173	0.207674	0.322257	-4.547384		-5.285910	-4.331063	-5.128103	-5.314891	2329.000000
-0.886634	-0.564545	-0.353954	0.057032			-3.669913						2330.000000
-1.385405	-1.105371	-0.812856	-0.458320	-0.123351	-0.077436	-4.073644	-4.070094	-3.535170	-2.770675	-4.138298	-3.572746	2331.000000
-0.478033	-0.310054	0.047285	0.185362	0.660481	0.692957	-4.612290	-5.422456	-4.856355	-6.649633	-3.770466	-4.878179	2332.000000
-0.698594	-0.713391	-0.322036	-0.158302	0.159642	0.386672	-4.031332	-4.424466	-4.320726	-3.649398	-4.099810	-3.564794	2333.000000
	-1.459768	-1.061601	-1.205275	-0.783000	-0.458881		-4.108185	-4.690396	-3.554885	-3.767270	-3.798314	2334.000000
-1.254573	-1.067461	-0.667451	-0.643077	-0.244863	-0.083800	-4.392554	-4.761644	-4.826999	-5.006155	-4.802507	-4.764651	2335.000000
-1.314574	-1.103230	-0.813567	-0.760288	-0.459092		-4.706569	-5.506819	-4.745160	-3.673003			2336.000000
-1.300699	-1.143458	-0.761186	-0.873160	-0.376062	-0.296763	-3.872442	-4.810139	-5.244753	-4.269588	-4.737698	-4.730256	2337.000000
-2.565523	-2.152116	-1.904876	-1.894884	-1.507624	-1.165909	-3.095864	-2.956692	-3.974720	-4.547384	-4.492106	-4.108185	2338.000000
-2.114828	-1.861032	-1.503925	-1.401718	-0.921571	-0.623557	-4.540416	-4.101005	-4.039511		-5.030796	-2.702149	2339.000000
-2.191368	-1.981435	-1.641336	-1.531569	-0.961887	-0.850903	-3.980446	-4.828537	-4.656870	-4.272123	-4.230570	-3.940600	2340.000000
-2.048009	-1.868287	-1.322138	-1.210038	-0.860156	-0.571908	-3.772599	-4.342737	-3.662716	-4.201958	-4.755639	-4.415122	2341.000000
-0.552497	-0.387223	-0.116436	0.108547	0.423456	0.550718	-5.416793	-5.528301					2342.000000
-0.753037	-0.598949	-0.314770	-0.052134	0.225357	0.126672	-5.324007	-5.495169	-5.370027	-4.559969	-5.334985		2343.000000
	-0.263230	0.096790	0.194025	0.469852	0.631075							2344.000000
-0.124693	-0.168471	0.261137	0.420767	0.796313	0.954767				-6.672855	-4.895443		2345.000000
-0.627595	-0.630629	-0.251739	-0.089128	0.234194								2346.000000
-0.592292	-0.733125	-0.269580	-0.041306	0.200062	0.467983							2347.000000
0.072582	0.138133	0.401144	0.776482	0.867697	0.913327	-6.819323				-5.873546	-4.909645	2348.000000
0.186505	0.220081	0.456515	0.689226	0.815663	0.975771	-5.329491		-5.413024		-5.660663	-4.420458	2349.000000
		0.341264		0.586150								2350.000000
0.151750	0.317005	0.294252	0.506126		0.840923							2351.000000
0.066941		0.366470	0.684903	0.808500	0.992460				-6.316859			2352.000000
0.223489	0.439472	0.514210	0.762368	1.058795	1.186104							2353.000000
-0.403356	-0.354819	-0.138183	0.032376	0.267095	0.424189							2354.000000
-0.502877	-0.372566	-0.376788	-0.242706	-0.030694	0.241368							2355.000000
-0.317719	-0.245408	-0.084332	0.058353	0.429124	0.509037					-5.573741		2356.000000
-0.513432	-0.440195	0.038171	0.034475	0.417235	0.628797	-4.671398					-4.920739	2357.000000
-0.380874	-0.401929	0.016250	0.140155	0.424182	0.593223					-4.008090		2358.000000
0.047975	0.093730	0.418022		0.901373	0.885163							2359.000000
0.020918	0.046063	0.405611	0.743555	1.002220	1.031382	-6.158956				-5.212948		2360.000000
-0.352273	-0.223413	0.097547	0.293140	0.500787	0.643621	-4.498958			-4.936663	-5.020914		2361.000000
-0.243876	-0.193664	0.131044	0.374262	0.741165	0.709770	-6.489370	-5.827519	-5.285910	-4.615146	-5.044024	-4.754139	2362.000000
-1.574195	-1.187630	-0.834486	-0.635449	-0.073201	-0.007756		-3.158981	-3.997693	-5.491296	-5.232343	-4.137088	2363.000000
-1.248183	-1.308061	-0.606784		-0.208182	0.059869	-3.325834	-3.700961	-4.160176		-4.595217	-4.550176	2364.000000
-2.199323	-2.039156	-1.753661	-1.724498	-1.036405	-0.787056	-3.959885	-4.951070	-3.934952		-4.605164		2365.000000
-1.800236	-1.519585	-1.169609	-1.190296	-0.639786	-0.436021	-4.669942	-3.887943	-4.984969		-5.722895		2366.000000
-1.898947	-1.629088	-1.045808	-1.064570	-0.477964	-0.211569	-3.676096	-2.414456	-3.655537		-3.930442	-4.640972	2367.000000
-1.343131	-1.206250	-0.738592	-0.629189	0.033102	-0.081888	-4.078384	-3.356144	-4.314284	-6.581066	-3.505846	-3.665798	2368.000000
-1.590270	-1.296533	-0.765032	-0.884061	-0.166236	-0.007842	-4.975243	-4.371473	-4.545989		-5.102621	-5.032446	2369.000000
-2.467515	-2.448223	-1.837665	-2.014762	-1.491597	-1.330203	-2.457412	-3.248309	-3.545011		-2.864909	-4.249383	2370.000000
-1.662158	-1.445298	-0.862467	-0.819255	-0.353595	0.001721	-4.127421	-4.534854	-3.971289	-3.158981	-4.215607	-3.761952	2371.000000
-0.375846	-0.316815	-0.563321	-0.333114	-0.489979	-0.408830							2372.000000
-0.498075	-0.449478	-0.469897	-0.436063	-0.329468	-0.237890	-5.409259	-5.512662	-6.268321	-5.931569	-5.117883	-5.882397	2373.000000
-0.634809	-0.548767	-0.621278	-0.833730	-0.631942	-0.564388							2374.000000
-0.754102	-0.659023	-0.775524	-0.688050	-0.584955	-0.561848							2375.000000
-2.341329	-2.170281	-1.974735	-2.190296	-2.048078	-2.141616	-3.841688	-4.145572	-3.705126	-3.225275	-2.320726	-2.791857	2376.000000
-3.319885	-2.921573	-2.814990	-3.003349	-2.635240	-2.581268	-1.373276	-2.840095	-2.160176		-1.932132	-2.045953	2377.000000
-2.492621	-2.376042	-2.165972	-2.490913	-2.413319	-2.311731	-3.563802	-2.897017	-3.265258	-3.146075	-2.707306	-2.462827	2378.000000
-3.729153	-3.594198	-3.137203	-3.263905	-3.174708	-3.049408	-1.170646	-1.461455	-2.309140	-1.618391	-1.266153	-1.929878	2379.000000
-0.097408		1.449242		2.844827	3.049003							2380.000000
0.328756	0.045989	1.747056					-8.358376	-3.172812				2381.000000
	-0.150585											2382.000000
0.086553		1.555217		2.776092	2.801500							2383.000000
					2.978195							2384.000000
-0.070216	-0.096168	1.468322	2.016600		2.748843							2385.000000
-1.044748	-1.442797	0.154285	1.316890	1.899499	2.091803		-1.904086	-3.284108	-2.988218	-4.944658	-3.077362	2386.000000
-1.326602	-1.298605	0.180232	1.290649	1.887126	2.026537	-2.331063	-1.507792	-3.134081	-3.946258	-4.988218	-5.812339	2387.000000
-1.403461	-1.244409	0.076133		1.953661	2.026179	-1.905761	-2.360337	-3.035749		-4.952675	-5.242977	2388.000000
-1.000008	-1.054194		1.371541	2.021107	2.101752	-2.523070	-2.237454		-5.366318	-5.420567	-4.525146	2389.000000
-1.961833	-1.852705	-0.579920		1.203988	1.569580	-1.950226	-2.327182	-2.489370		-4.433841	-2.642414	2390.000000
-1.954471	-1.912314	-0.519039	0.632050	1.721883	1.896799	-2.035418	-2.055938	-2.904113	-4.620865	-4.494845	-4.764651	2391.000000
-0.691309	-0.539382	-0.436983	-0.328035	-0.147574	-0.029265		-6.329769					2392.000000
-0.549720	-0.593735	-0.479683	-0.213421	-0.162762	-0.039566	-4.864130	-6.376729	-6.270855	-5.477781		-4.629465	2393.000000
-0.428530	-0.325430	-0.162435	-0.018847	0.348854	0.387066	-6.432500						2394.000000
-0.433319	-0.407000	-0.308141	-0.098572	0.240729	0.248550	-6.381994	-5.495169	-6.134668	-5.722895	-5.311252	-4.724316	2395.000000
-1.801887	-1.482927	-0.954360	-1.048308	-0.551991	-0.347491	-1.576231	-4.505827	-4.030165		-4.057115	-3.584714	2396.000000
-1.552497	-1.583365	-1.069054	-1.175277	-0.636065	-0.513920	-3.132372	-4.837780	-4.341437	-5.087439	-4.693330	-3.988481	2397.000000
-1.148034	-0.868427	-0.409632	-0.110860	0.113316	0.318884	-4.346639	-3.991932	-4.831614		-4.162617	-4.690396	2398.000000
-0.950346	-0.814471	-0.449859	-0.433972	0.060197	0.230051	-4.571201	-3.460497	-4.120193	-4.126215	-4.194541	-4.702149	2399.000000
-0.315654	-0.341845	-0.306939	-0.202603		-0.019821							2400.000000
	-0.083934			0.210126								2401.000000
-0.011740	-0.015108	-0.003492	-0.036716	0.143055	0.218053	-5.012705		-5.750285	-5.266153	-6.564176		2402.000000
-0.650710	-0.767931	-0.702847	-1.071776		-0.661673							2403.000000
-0.614723	-0.474492	-0.624019	-0.354376	-0.226716	-0.198587							2404.000000
-0.365943	-0.275605	-0.413831	-0.286468	-0.324691	-0.200463	-5.821004	-5.397995	-6.183450	-6.006933		-5.720799	2405.000000
-0.486525	-0.262862	-0.330968	-0.207456	-0.215876	-0.173646							2406.000000
-0.683934	-0.560132	-0.595000	-0.564736	-0.548230	-0.448754		-6.286108					2407.000000
-2.233443	-2.243864	-1.879043	-2.227637	-1.988877	-2.122023	-3.650420		-3.489361	-2.625162	-3.660663	-2.320081	2408.000000
0.353992	0.386002	0.272171	0.336995	0.328122	0.383248	-5.070663	-4.800984	-5.628013	-5.573741	-5.373741	-5.212948	2409.000000
-2.008084	-1.783806	-1.778158	-1.862654	-1.871454	-1.715431	-3.283207	-3.537135	-5.174545		-4.488003	-4.651079	2410.000000
-2.530435	-2.357075	-2.180941	-2.573915	-2.299076	-2.206005	-3.663743	-3.792938	-3.943993	-3.476818	-3.576729	-2.904113	2411.000000
-1.763050	-1.701256	-1.624768	-1.913537	-1.804340	-1.701104	-3.528301	-3.609809	-3.977009	-3.719752	-3.124692	-3.545997	2412.000000
-2.323042	-2.218679	-2.029195	-2.265970	-2.334373	-2.094225	-3.076524	-3.572746	-3.934952		-1.860871	-2.742919	2413.000000
-2.315949	-2.287714	-2.110045		-2.380667	-1.977901					-3.330406		2414.000000
-3.188846	-2.927391	-2.673505	-2.728194	-2.995218	-2.751450	-2.350546	-3.078200	-3.388643	-3.006973	-2.791857	-2.847052	2415.000000
-0.130212				1.864174	1.793945							2416.000000
0.511372	0.674426	2.019627	2.669549	3.266515	3.424685	-3.583715	-4.126215	-4.328475	-6.144359	-5.970147	-6.009248	2417.000000
1.114242	1.441646	2.531615	3.111154	3.675690	3.807800	-3.452849					-4.059471	2418.000000
		1.471624	2.095076	2.923639	2.953614							2419.000000
-0.296232	-0.483355	1.026219	1.802431	2.641829	2.582269							2420.000000
		0.924138	1.802209									2421.000000
-0.267724	0.067719	1.031891		2.605648	2.826573							2422.000000
		2.015810		3.145820								2423.000000
		1.407107	1.852207	2.804956	2.765906							2424.000000
	0.615080	1.822633	2.445049	2.914870	3.061827							2425.000000
-2.655179	-2.490227	-1.514291	-0.836336	-0.240461	0.066452	-2.618004	-2.512022	-2.621581		-3.893499	-3.502930	2426.000000
